model_id,dataset,clinical_endpoint,adjustment_tier,covariates,n_obs,n_events,odds_ratio,ci_low,ci_high,p_value,c_statistic,delta_c_statistic,wald_chi2
spatial_1lead_cm1_capacity_matched_1110000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,16.46511648743806,12.585139664505279,21.541283463822534,8.818566264833449e-93,0.8261708962703128,0.2086345956522776,417.4366304526394
spatial_1lead_cm1_capacity_matched_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,15.954995571704162,9.622107415906578,26.455938672257595,6.976308307169435e-27,0.8325259515570935,0.22921280276816614,115.23897065123056
spatial_1lead_cm1_capacity_matched_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,16.47523420809667,9.927605437976547,27.34127014892349,2.18853909036732e-27,0.836159169550173,0.22843425605536327,117.53811302127968
spatial_1lead_cm1_capacity_matched_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.56525705349581,4.461238245573064,6.94248645030756,2.786600354877593e-52,0.6581000821381184,0.15810008213811844,231.51443265277868
spatial_1lead_cm1_capacity_matched_1110000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.523069642396695,4.410051686514937,6.916993369497246,4.2135392453964757e-50,0.7541588063796947,0.06929670364386342,221.52087502325804
spatial_1lead_cm1_capacity_matched_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,10.658730676978843,6.722893249995974,16.89875704101622,7.969116657535333e-24,0.8323661060984736,0.13707092529052112,101.28414335750853
spatial_1lead_cm1_capacity_matched_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,10.651275410606242,6.706910638653254,16.91533911585943,1.1899205953030859e-23,0.8352466076446251,0.13483994860281545,100.49006945547907
spatial_1lead_cm1_capacity_matched_1110000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.130755273800414,5.339276296756805,7.039560820267394,8.599617654073758e-146,0.6620580017874919,0.16205800178749186,661.1029055607802
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,705.5394736842121,395.092855420486,1259.9214136555715,6.571165552918948e-109,0.9586680509370379,0.4586680509370379,491.5449833508978
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,677.7288695023033,375.2583760647754,1224.0004483673001,1.3261338906319896e-103,0.9755988082939724,0.23439654891802486,467.16546874732586
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,578.1481973206569,212.33216483558536,1574.209627278789,1.500430793670299e-35,0.9552896927016645,0.2943581946222791,154.8626183499695
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,22.511530398322893,17.076936720804753,29.675638503550896,3.927148756704246e-108,0.8060646192760159,0.3060646192760159,487.97662479748453
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,22.440033488663765,16.992662505154172,29.63367881987971,1.421275112779314e-106,0.8470750709905266,0.22953877037249137,480.8137299935517
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,22.454572747649774,13.227076837571762,38.11937009750212,1.0051956475148761e-30,0.8554152249134948,0.25210207612456736,132.78960465971537
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,22.743109492685182,13.361592089211713,38.711631513874686,1.133531468740804e-30,0.8571972318339102,0.24947231833910044,132.55106499916064
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.280353200882995,4.234914955538821,6.583870093922054,1.904027726916777e-49,0.653140203449801,0.15314020344980095,218.51789535227587
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.213470468144334,4.164764376630801,6.526245392110591,4.432100211577475e-47,0.7521245340241359,0.06726243128830467,207.66820978382137
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_pg1_permuted_geometry_1110000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.130755273800414,5.339276296756805,7.039560820267394,8.599617654073758e-146,0.6620580017874919,0.16205800178749186,661.1029055607802
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,705.5394736842121,395.092855420486,1259.9214136555715,6.571165552918948e-109,0.9586680509370379,0.4586680509370379,491.5449833508978
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,677.7288695023033,375.2583760647754,1224.0004483673001,1.3261338906319896e-103,0.9755988082939724,0.23439654891802486,467.16546874732586
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,578.1481973206569,212.33216483558536,1574.209627278789,1.500430793670299e-35,0.9552896927016645,0.2943581946222791,154.8626183499695
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,20.45215485756027,15.57466038721731,26.857127405547317,1.5588868819100616e-104,0.797869389362159,0.297869389362159,471.43816455850776
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,20.52464423787054,15.597988751193277,27.007393569182117,2.9919706778481287e-103,0.8421765755124443,0.22464027489440908,465.5416072152915
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,19.591109265833733,11.673591274108809,32.878619205822545,2.0085946144685894e-29,0.8488927335640137,0.24557958477508635,126.84504791975682
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,19.825887630965884,11.783758625229677,33.356574320362476,2.2413761990942457e-29,0.8508131487889273,0.2430882352941176,126.6274293896583
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.21162779785087,4.180472955375946,6.4971271416559935,9.085839924841482e-49,0.6519002337777215,0.15190023377772155,215.4066152370465
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.1491774261024865,4.11392363944443,6.44494902901602,1.88285392123204e-46,0.7498787108828495,0.06501660814701826,204.78903844203603
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_t000_exact_theta_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_t000_exact_theta_1110000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.130755273800414,5.339276296756805,7.039560820267394,8.599617654073758e-146,0.6620580017874919,0.16205800178749186,661.1029055607802
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,766.8803418803428,423.4186835630832,1388.9454612951495,1.727319885351853e-106,0.9605508642267189,0.46055086422671887,480.42450335716205
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,736.0496047357582,401.0144372281911,1350.9962992264554,1.0197435945457983e-100,0.9779279117219262,0.23672565234597864,453.90406538326687
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,578.1481973206569,212.33216483558536,1574.209627278789,1.500430793670299e-35,0.9552896927016645,0.2943581946222791,154.8626183499695
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,20.069316436251974,15.298998931988864,26.327046887769978,4.9749674530849866e-104,0.7962303433793877,0.2962303433793877,469.1221749473877
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,20.154338107212155,15.33124560428935,26.494738589679812,9.794746663401915e-103,0.8415747965733649,0.22403849595532965,463.1748544773237
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,18.915902384787962,11.340721465928766,31.551022931460682,1.9886161873966235e-29,0.8471972318339099,0.24388408304498255,126.86488644026502
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,19.152596420376142,11.451160986493129,32.033603411433894,2.2969366139243223e-29,0.8493425605536332,0.2416176470588235,126.5788348335746
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.350061199510406,4.290108695793639,6.671895019016914,3.96484117241885e-50,0.6543801731218803,0.15438017312188035,221.64200752416457
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.288374385099951,4.22437473110851,6.620365241518844,7.627585741951676e-48,0.7527738539024633,0.06791175116663206,211.17101376129872
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,9.50361588685536,6.018929941108164,15.005776077908749,4.369149493305013e-22,0.8199121729430537,0.12461699213510125,93.35572948389814
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,9.499641218489364,6.005260540225315,15.027355212241332,6.50667873062495e-22,0.8229479956510074,0.12254133660919775,92.56751359386492
spatial_1lead_c1_panorama_hybrid_1110000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.010398755424557,5.236656800889794,6.89846491239809,1.5948181958894096e-143,0.6605549841523057,0.16055498415230574,650.6731649152279
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,455.14086956521885,273.1391841063357,758.4163064203078,4.750879016792856e-122,0.9473711711989529,0.44737117119895287,551.9454641478926
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,434.83858156133084,259.2516561837967,729.3476724415542,2.74100434943528e-117,0.9702082059136441,0.22900594653769657,530.0599346369448
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,318.3132595957176,136.57917514016842,741.8651571915312,1.1902360407262737e-40,0.9412291933418694,0.28029769526248394,178.21287340459764
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,341.23749961824143,140.64718483553983,827.9087226798554,4.616277359422731e-38,0.948735595390525,0.27013444302176703,166.3597081577621
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,19.695471108797577,15.03557053669816,25.79959179139112,7.915425927778157e-104,0.7945912973966163,0.29459129739661627,468.1953548461433
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,19.777542578201484,15.067122601793029,25.96057659914604,1.4356039164717661e-102,0.8400237430500871,0.22248744243205187,462.4118471000333
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,18.915902384787962,11.340721465928766,31.551022931460682,1.9886161873966235e-29,0.8471972318339099,0.24388408304498255,126.86488644026502
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,19.152596420376142,11.451160986493129,32.033603411433894,2.2969366139243223e-29,0.8493425605536332,0.2416176470588235,126.5788348335746
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.56525705349581,4.461238245573064,6.94248645030756,2.786600354877593e-52,0.6581000821381184,0.15810008213811844,231.51443265277868
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.523069642396695,4.410051686514937,6.916993369497246,4.2135392453964757e-50,0.7541588063796947,0.06929670364386342,221.52087502325804
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,10.658730676978843,6.722893249995974,16.89875704101622,7.969116657535333e-24,0.8323661060984736,0.13707092529052112,101.28414335750853
spatial_1lead_d1_panorama_relative_1110000_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,10.651275410606242,6.706910638653254,16.91533911585943,1.1899205953030859e-23,0.8352466076446251,0.13483994860281545,100.49006945547907
spatial_1lead_d1_panorama_relative_1110000_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,5.6949080886162475,4.967276147317685,6.52912726732536,2.6222000102582895e-137,0.6564216856555443,0.15642168565554426,622.0924146509943
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,560.0443974630057,325.7108268012105,962.96991478619,6.807907398822256e-116,0.9530196110679955,0.4530196110679955,523.6473694925875
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,541.9388474185138,312.3961205702421,940.1452034845912,4.139375253881604e-111,0.9738573344914605,0.23265507511551298,501.65932983870294
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,462.9362633854074,180.59194050593842,1186.7084619437715,2.1431086651179555e-37,0.951352432778489,0.2904209346991036,163.3074996251021
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,21.657509157509182,16.455225193367642,28.504483979754102,1.030799074163205e-106,0.8027865273104732,0.3027865273104732,481.4548432395241
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,21.588588629648395,16.374883425912603,28.462319205439425,3.2924719302490945e-105,0.8440206886677643,0.22648438804972904,474.5414679391403
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,20.732860970222337,12.299548699243916,34.94856067662001,5.2576253321113855e-30,0.8517474048442907,0.2484342560553633,129.5052862070851
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,4.946216195742749,3.970968254326356,6.1609796624219495,3.4946666589501496e-46,0.6469403550894042,0.14694035508940417,203.55811097729094
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,4.886191982792177,3.9071713924785314,6.110525926418961,5.826809377843986e-44,0.7450124786756808,0.06015037593984951,193.37611712493677
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.179366657910265,5.211140530253986,12.83827187851205,6.413080048634724e-20,0.8100280990101807,0.1147329182022282,83.48717116986734
spatial_1lead_e1_panorama_film_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.165049214633337,5.193523729146302,12.836762120338514,9.325844913334502e-20,0.8128803603450954,0.11247370130328571,82.74697445502461
spatial_1lead_e1_panorama_film_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,5.6949080886162475,4.967276147317685,6.52912726732536,2.6222000102582895e-137,0.6564216856555443,0.15642168565554426,622.0924146509943
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,335.16470588235285,209.22521637120448,536.9112864001067,3.130657782475637e-129,0.9379571047505487,0.4379571047505487,584.957940507243
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,319.9704239268799,198.6328526224447,515.4286958892449,2.638546264762359e-124,0.967857687411877,0.22665542803592953,562.3134636228915
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,234.864342667268,106.62677723423526,517.3302700066691,7.980469320615163e-42,0.9359314980793855,0.275,183.58812641599567
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,244.7030300916281,107.76963931753663,555.6256225335668,1.8023001007690913e-39,0.9420134443021767,0.26341229193341875,172.80833342633758
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,31.868270490108078,23.69587452541787,42.859218508323174,4.919911121534937e-116,0.8339284009831294,0.33392840098312937,524.295725430911
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,31.887620494022627,23.666339559713336,42.96483358591379,1.1660996120191698e-114,0.8701246211850049,0.25258832056696967,517.9767164587336
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,29.322979574851754,16.873090895513663,50.959076583638435,4.440631108038508e-33,0.8699826989619377,0.2666695501730103,143.55701109346947
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,29.760621081179067,17.080013007849082,51.85561432128307,4.680683699102651e-33,0.8725432525951557,0.264818339100346,143.45243464376048
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.21162779785087,4.180472955375946,6.4971271416559935,9.085839924841482e-49,0.6519002337777215,0.15190023377772155,215.4066152370465
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.1491774261024865,4.11392363944443,6.44494902901602,1.88285392123204e-46,0.7498787108828495,0.06501660814701826,204.78903844203603
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_pa1_panorama_author_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_pa1_panorama_author_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,6.010398755424557,5.236656800889794,6.89846491239809,1.5948181958894096e-143,0.6605549841523057,0.16055498415230574,650.6731649152279
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,426.5842880523723,258.5268490392739,703.8888049322293,3.5749550020087974e-124,0.945488357909272,0.445488357909272,561.7070897923876
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,405.8882822793946,244.4109418707241,674.0504186545626,3.7477998983945915e-119,0.9692967803721425,0.22809452099619498,538.6286091274402
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,293.21508227462294,127.74169176030672,673.038561557778,5.990951651795048e-41,0.9410051216389245,0.280073623559539,179.57829681299995
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,310.3385706664398,130.25984342107776,739.3685261232597,2.2291867918461494e-38,0.9475832266325224,0.2689820742637644,167.80704995422263
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 1 (Unadjusted),None,2198,366,26.392975794969207,19.834191502638436,35.120623455771664,1.1355687704113359e-111,0.8191769871381869,0.3191769871381869,504.2410393617247
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Severe Conduction Defect,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,366,26.33855433876113,19.765922522770083,35.09674005130381,1.767604369823695e-110,0.8581375128260195,0.24060121220798425,498.7617688289042
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,100,23.93600587954125,14.04138741990254,40.80311726555935,1.8436391785241314e-31,0.8608823529411764,0.25756920415224904,136.15697324641047
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Severe Conduction Defect,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,100,24.26286062012257,14.196935360122884,41.465738241298794,1.97441188696786e-31,0.8629411764705881,0.2552162629757784,136.02090065922914
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 1 (Unadjusted),None,2198,532,5.280353200882995,4.234914955538821,6.583870093922054,1.904027726916777e-49,0.653140203449801,0.15314020344980095,218.51789535227587
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Myocardial Infarction,"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,532,5.213470468144334,4.164764376630801,6.526245392110591,4.432100211577475e-47,0.7521245340241359,0.06726243128830467,207.66820978382137
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,129,8.98382651272107,5.700145772495273,14.159135929490294,3.121293830052306e-21,0.8166786687564423,0.12138348794848985,89.46488736782955
spatial_1lead_t000_exact_theta_1010010_s42_l0,PTB-XL,Myocardial Infarction,Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,129,8.97803880272825,5.685928373114105,14.176256796416123,4.621516762902428e-21,0.8197286115700145,0.11932195252820488,88.68846748502486
spatial_1lead_t000_exact_theta_1010010_s42_l0,EchoNext,Structural Heart Disease (Moderate/Severe),Model 1 (Unadjusted),None,5442,2318,5.478820375335128,4.782445117743249,6.276595332755655,8.18876543016339e-133,0.6534156503851725,0.15341565038517246,601.4279073585225
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 1 (Unadjusted),None,2198,309,316.8027295285367,199.07569979657455,504.1497758856961,2.3436910997636026e-130,0.9360742914608678,0.43607429146086785,590.1333639360957
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),"Model 2 (+ Age, Sex)","age_clean, sex_clean",2198,309,301.8429002693505,188.71066789040555,482.79801805335705,1.747348558791301e-125,0.9658172591789289,0.22461499980298139,567.7333322594333
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 3 (+ BMI),"age_clean, sex_clean, bmi_clean",678,110,228.73030495025807,103.20673829598478,506.9199285476639,7.934173697862598e-41,0.9342349551856592,0.2733034571062738,179.01952154615827
spatial_1lead_a0_1010010_s42_l0,PTB-XL,Complex Arrhythmia (AF/AFL),Model 4 (+ Full Comorbidities),"age_clean, sex_clean, bmi_clean, pacemaker_flag",678,110,239.76761778049436,104.78628712600077,548.6262765184714,1.6924206279650943e-38,0.9410211267605634,0.2624199743918054,168.3547829227275
